ID,lang,Date,Source,len,Orig_Tweet,Tweet,Likes,RTs,Hashtags,UserMentionNames,UserMentionID,Name,Place,Followers,Friends
1013596416793628672,en,2018-07-02 01:33:12,Twitter for Android,124,"RT @isabel05x2: Go Go Go
#PowerByEXO #WorldCup #FIFAStadiumDj #KaiLeague @weareoneEXO  @FIFAWorldCup https://t.co/pF7lfITJdQ",Go Go Go,0,3,"PowerByEXO,WorldCup,FIFAStadiumDj,KaiLeague","Isabel 7w7 ??,EXO,FIFA World Cup ?","isabel05x2,weareoneEXO,FIFAWorldCup",Mr. grutas,,21,34
1013596416302710785,en,2018-07-02 01:33:12,Twitter for Android,139,"RT @BTSARMYNA: .@BTS_twt After 5 Years
1. Global Puma Ambassador
2. LG Mobile Ambassador
3. CocaCola WorldCup
4. Kookmin Bank
5. UNICEF
6.…",After Years Global Puma Ambassador LG Mobile Ambassador CocaCola WorldCup Kookmin Bank UNICEF,0,5146,,"???? & ???? ???? ™ ??,?????","BTSARMYNA,BTS_twt",I Want That Dimple~,Indonesia,22,50
1013596407167500289,en,2018-07-02 01:33:09,Twitter for iPhone,139,"RT @miseleccionmxEN: Please welcome our newest member to the Incondicionales family!!! ???

Thank you for your support @Oprah!! ????

We ?…",Please welcome our newest member to the Incondicionales family Thank you for your support We,0,646,,"Mexican National Team,Oprah Winfrey","miseleccionmxEN,Oprah",Adrian Martinez,"Riverside, CA",55,98
1013596403929452545,en,2018-07-02 01:33:09,Twitter for Android,95,"RT @ManUtd: Commiserations to @D_DeGea, as #ESP are knocked out of the #WorldCup by hosts #RUS.",Commiserations to as are knocked out of the by hosts,0,790,"ESP,WorldCup,RUS","Manchester United,David de Gea","ManUtd,D_DeGea",Luzman Najmi ?,"Gerik, Perak.",377,359
1013596402818142208,en,2018-07-02 01:33:08,Twitter for Android,103,"RT @mi_xiuchen: Lightsaber 
@FIFAWorldCup @weareoneEXO #PowerByEXO #WorldCup #FIFAStadiumDJ #ChenLeague",Lightsaber,0,4,"PowerByEXO,WorldCup,FIFAStadiumDJ,ChenLeague","Johanna Xiu ? EXO-L,FIFA World Cup ?,EXO","mi_xiuchen,FIFAWorldCup,weareoneEXO",Liz Jiménez Gante,,4,12
1013596396274868224,en,2018-07-02 01:33:07,Twitter for Android,135,"@FIFAWorldCup please play ""Power"" by ""EXO"" @weareoneEXO #EXO
 #WorldCup stadium! #FIFAStadiumDJ ? ? #PowerByEXO https://t.co/GK1dNs1u8R",please play Power by EXO stadium,0,1,"EXO,WorldCup,FIFAStadiumDJ,PowerByEXO","FIFA World Cup ?,EXO","FIFAWorldCup,weareoneEXO",? meaw ??,Bangladesh ,31,51
1013596395121598464,en,2018-07-02 01:33:06,Twitter for Android,108,"RT @mi_xiuchen: Artificial love 
@FIFAWorldCup @weareoneEXO #PowerByEXO #WorldCup #FIFAStadiumDJ #ChenLeague",Artificial love,0,5,"PowerByEXO,WorldCup,FIFAStadiumDJ,ChenLeague","Johanna Xiu ? EXO-L,FIFA World Cup ?,EXO","mi_xiuchen,FIFAWorldCup,weareoneEXO",Liz Jiménez Gante,,4,12
1013596395033333760,en,2018-07-02 01:33:06,Twitter for iPhone,109,"RT @LFC: Dejan Lovren's Croatia side win 3-2 on penalties. ?

#CRO 1-1 #DEN #WorldCup https://t.co/gDWNgSFEcb",Dejan Lovrens Croatia side win on penalties,0,504,"CRO,DEN,WorldCup",Liverpool FC,LFC,lj0615 ???????,A+ THAILAND,1049,176
1013596394827997185,en,2018-07-02 01:33:06,Twitter for iPhone,106,RT @Pumulo86: #ESP 1-1 #RUS - 4-3 on Penalties. The 2010 champions Spain crash out! WOW! #WorldCup #ESPRUS,on Penalties The champions Spain crash out WOW,0,1,"ESP,RUS,WorldCup,ESPRUS",Liz Acevedo,Pumulo86,Slimboy fat2,"Dallas, TX",10,43
1013596394278416384,en,2018-07-02 01:33:06,Twitter for iPhone,139,"RT @miseleccionmxEN: Please welcome our newest member to the Incondicionales family!!! ???

Thank you for your support @Oprah!! ????

We ?…",Please welcome our newest member to the Incondicionales family Thank you for your support We,0,646,,"Mexican National Team,Oprah Winfrey","miseleccionmxEN,Oprah",Jose Garcia,,256,262
1013596391468232704,en,2018-07-02 01:33:06,Twitter Web Client,100,"Germany OUT
Argentina OUT
Portugal OUT 
Spain OUT 

Who's gonna win this World Cup then? 
 #WorldCup",Germany OUT Argentina OUT Portugal OUT Spain OUT Whos gonna win this World Cup then,0,0,WorldCup,,,Kamal Mustafa,"Bengaluru, India",4814,5274
1013596390599974914,en,2018-07-02 01:33:05,Twitter for iPhone,81,POWER @FIFAWorldCup @weareoneEXO #PowerByEXO #WorldCup #FIFAStadiumDJ #ChenLeague,POWER,0,3,"PowerByEXO,WorldCup,FIFAStadiumDJ,ChenLeague","FIFA World Cup ?,EXO","FIFAWorldCup,weareoneEXO",Paola,??,1388,3722
1013596387475410944,en,2018-07-02 01:33:05,Twitter for iPad,138,"RT @FIFAWorldCup: Kasper Schmeichel takes the final @Budweiser #ManoftheMatch award of the day ?
#CRODEN #WorldCup https://t.co/2XfblBT7ki",Kasper Schmeichel takes the final award of the day,0,2199,"ManoftheMatch,CRODEN,WorldCup","FIFA World Cup ?,Budweiser","FIFAWorldCup,Budweiser",Ana C. of Themyscira,Brasil. ,715,1998
1013596385894158336,en,2018-07-02 01:33:04,Twitter for iPhone,139,"RT @miseleccionmxEN: Please welcome our newest member to the Incondicionales family!!! ???

Thank you for your support @Oprah!! ????

We ?…",Please welcome our newest member to the Incondicionales family Thank you for your support We,0,646,,"Mexican National Team,Oprah Winfrey","miseleccionmxEN,Oprah",Rashiu ??,,155,972
1013596384379985920,en,2018-07-02 01:33:04,Twitter for iPhone,83,RT @DepressedDarth: I'm ready for my penalty kick #WorldCup https://t.co/t7dGOtAovi,am ready for my penalty kick,0,196,WorldCup,Darth Vader,DepressedDarth,StarWarsGeek,,1574,1577
1013596383360798721,en,2018-07-02 01:33:04,Twitter for iPhone,140,"RT @9GAGFootball: ?? Kasper Schmeichel vs Croatia:

? Saves penalty in Extra Time

? Saves 2 penalties in shootout.

? Still knocked out of…",Kasper Schmeichel vs Croatia Saves penalty in Extra Time Saves penalties in shootout Still knocked out of,0,15,,9GAG Football ?,9GAGFootball,A?ex?,,158,199
1013596380139581440,en,2018-07-02 01:33:03,Twitter for Android,273,"Can't help feeling sorry for #DEN They were probably the better team tonight, but just lacked a cutting edge upfront. Schmeichel excellent with 3 penalty saves. The 5 penalty shoot-out saves between the two goalkeepers is a #WorldCup record! Both were unbelievable. #CRODEN",Ca not help feeling sorry for They were probably the better team tonight but just lacked cutting edge upfront Schmeichel excellent with penalty saves The penalty shoot out saves between the two goalkeepers is record Both were unbelievable,1,0,"DEN,WorldCup,CRODEN",,,Callum Hutt,,1187,1925
1013596379501998080,en,2018-07-02 01:33:03,Twitter for iPhone,138,"RT @JogaBonito_USA: #Spain completed 1,006 passes in 120 minutes of #ESPRUS.

1,114 attempted
1,006 completed
90% accuracy
79% possession…",completed passes in minutes of attempted completed accuracy possession,0,14,"Spain,ESPRUS",Jason Foster,JogaBonito_USA,The US of Arsenal,United States,659,2295
1013596377375313921,en,2018-07-02 01:33:02,Twitter for Android,116,"RT @HNS_CFF: ? #WorldCup quarterfinals, here we come!
#CRO #BeProud #CRODEN #Family #Vatreni https://t.co/PPmDYfNkLE",quarterfinals here we come,0,544,"WorldCup,CRO,BeProud,CRODEN,Family,Vatreni",HNS | CFF,HNS_CFF,EvilX,BKK Thailand,43,139
1013596372057165824,en,2018-07-02 01:33:01,Twitter for iPhone,140,RT @TorontoStar: So many favourites have been eliminated already from the #WorldCup that Brazil now has a strong shot at leaving Russia wit…,So many favourites have been eliminated already from the that Brazil now has strong shot at leaving Russia wit,0,2,WorldCup,TorontoStar,TorontoStar,Michau van Speyk,"Toronto, Ontario",1399,5002
1013596370916204544,en,2018-07-02 01:33:01,Twitter for Android,277,@meseemajaswal @FIFAWorldCup @itvfootball I think @FIFAWorldCup shd seriously find a way to stop teams trying to play for tiebreakers in KOs of #WorldCup against bigger opposition like #RUS did..its an embarrassment to the sport with Rus showing no intent to win in normal time,think shd seriously find way to stop teams trying to play for tiebreakers in KOs of against bigger opposition like did its an embarrassment to the sport with Rus showing no intent to win in normal time,0,0,"WorldCup,RUS","Seema Jaswal,FIFA World Cup ?,ITV Football,FIFA World Cup ?","meseemajaswal,FIFAWorldCup,itvfootball,FIFAWorldCup",Ayan,,122,812
1013596367678210054,en,2018-07-02 01:33:00,Twitter for Android,141,One of the craziest penalty shootout I've seen and witnessed. Just have to congratulate Schmeichel and Subasic on that #WorldCup #Subasic ???,One of the craziest penalty shootout have seen and witnessed Just have to congratulate Schmeichel and Subasic on that,0,0,"WorldCup,Subasic",,,Fitz 54,Republic of Croatia,92,118
1013596363987279873,en,2018-07-02 01:32:59,Twitter for Android,245,"@FIFAWorldCup What we have with #PowerbyEXO ?
Inspiring lyrics ?
Energetic rythm ?
Fits with the World Cup ?
A great performance ?
Talent ?
And the plus:
Good looking singers ??
#EXO #FIFAStadiumDJ @weareoneEXO
#EXO #WorldCup #?? #BaekhyunLeague",What we have with Inspiring lyrics Energetic rythm Fits with the World Cup great performance Talent And the plus Good looking singers,0,0,"PowerbyEXO,EXO,FIFAStadiumDJ,EXO,WorldCup,??,BaekhyunLeague","FIFA World Cup ?,EXO","FIFAWorldCup,weareoneEXO",StayStrong & HoldOn?,"Narnia,Lalaland,Jonasland",470,837
1013596361051267073,en,2018-07-02 01:32:58,Twitter for iPhone,42,This World Cup has been shocking #worldcup,This World Cup has been shocking,0,0,worldcup,,,A??,,2,44
1013596360619241472,en,2018-07-02 01:32:58,Twitter for Android,66,RT @TrollFootball: The #WorldCup of upsets https://t.co/lY4CU7fWYU,The of upsets,0,9727,WorldCup,Troll Football,TrollFootball,??7?d? ?????????,damietta/Alex,2185,850
1013596357779570688,en,2018-07-02 01:32:58,Twitter for iPhone,64,RT @MisterHeartz: GG GN and GL #WorldCup https://t.co/3j3w9aMLcy,GG GN and GL,0,4369,WorldCup,HRK800 Serial No. 191 919 199,MisterHeartz,Rungtip Nienkratoke,"?.??????????, ?????????",3,52
1013596357477781504,en,2018-07-02 01:32:57,Twitter for iPhone,73,RT @DepressedDarth: The Empire's goalie #WorldCup https://t.co/nqQXtqOmph,The Empires goalie,0,82,WorldCup,Darth Vader,DepressedDarth,StarWarsGeek,,1574,1577
1013596354315157506,en,2018-07-02 01:32:57,Twitter for iPhone,144,"RT @theDFSniper: Today's #WorldCup games were ??? but it's time to get ready for tomorrow's #DFS contests on @DraftKings &amp; @FanDuel!

Don't…",Todays games were but its time to get ready for tomorrows contests on Don,0,2,"WorldCup,DFS","The Daily Fantasy Sniper,DraftKings,FanDuel","theDFSniper,DraftKings,FanDuel",DFS Army,,9867,4027
1013596353920790528,en,2018-07-02 01:32:57,Twitter for iPhone,140,"RT @realmadriden: ?? France 4-3 ?? Argentina
? @raphaelvarane
? First Real Madrid player to quarter finals
#WorldCup | #HalaMadrid https://…",France Argentina First Real Madrid player to quarter finals https,0,592,"WorldCup,HalaMadrid","Real Madrid C.F. ????,Raphaël Varane","realmadriden,raphaelvarane",Anggreiny Tatuil,HOGWARTS ,279,160
1013596351345487872,en,2018-07-02 01:32:56,Twitter Web Client,209,"I dreamt of you without falling asleep
I hope, hope that I don’t forget about you
Today how about if we
Burn it up together

?????
#PowerByEXO #WorldCup #FIFAStadiumDJ #XiuminLeague 
@weareoneEXO @FIFAWorldCup",I dreamt of you without falling asleep hope hope that don forget about you Today how about if we Burn it up together,0,2,"PowerByEXO,WorldCup,FIFAStadiumDJ,XiuminLeague","EXO,FIFA World Cup ?","weareoneEXO,FIFAWorldCup",Frida Carrillo,"Zapopan, Jalisco",17,89
1013596349390917632,en,2018-07-02 01:32:56,Twitter for Android,106,"RT @Footy_WAGs: Cute #Croatiangirl ???

#WorldCup #CRO #CRODEN 

#croatia ???????? https://t.co/o7vOBJP349",Cute,0,8,"Croatiangirl,WorldCup,CRO,CRODEN,croatia",World Cup Girls ??  ? ??,Footy_WAGs,farda_reds,"surabaya, east java, indonesia",415,527
1013596348795326466,en,2018-07-02 01:32:55,Twitter Web Client,140,"RT @qurrex: @Qurrex #TokenSale ends in 1 day
Last chance to join https://t.co/MTgWaofiM2 

#bitcoin #crypto #blockchain #exchange #ICO #EOS…",ends in day Last chance to join,0,760,"TokenSale,bitcoin,crypto,blockchain,exchange,ICO,EOS","Qurrex,Qurrex","qurrex,qurrex",maliha jannat,Bangladesh,2293,2840
1013596345037475840,en,2018-07-02 01:32:55,Twitter Lite,120,"RT @callmebabeex: Please play power by EXO ??
#PowerByEXO #WorldCup #FIFAStadiumDJ #KAILeague
@weareoneEXO @FIFAWorldCup",Please play power by EXO,0,6,"PowerByEXO,WorldCup,FIFAStadiumDJ,KAILeague","What if ?,EXO,FIFA World Cup ?","callmebabeex,weareoneEXO,FIFAWorldCup",Sara,,145,313
1013596341505753093,en,2018-07-02 01:32:54,Twitter for Android,115,"RT @_OurJustin_: FOLLOW x FOLLOWBACK
#PowerByEXO #WorldCup #FIFAStadiumDJ #XiuminLeague 
@weareoneEXO @FIFAWorldCup",FOLLOW FOLLOWBACK,0,3,"PowerByEXO,WorldCup,FIFAStadiumDJ,XiuminLeague","E X O,EXO,FIFA World Cup ?","_OurJustin_,weareoneEXO,FIFAWorldCup",malena,,158,269
1013596338502631424,en,2018-07-02 01:32:53,Twitter for iPhone,87,RT @skaheru: This looks like ?@SemweyaMusoke? #WorldCup #Uganda https://t.co/m1k55xLCoZ,This looks like,0,18,"WorldCup,Uganda","Simon Kaheru,Oskar Semweya-Musoke","skaheru,SemweyaMusoke",Tukundane Yonna,Uganda,1868,594
1013596337848311808,en,2018-07-02 01:32:53,Twitter for iPhone,98,"RT @Panama_1703: We are true friends.

Im crying.

#???????????? #worldcup https://t.co/5ki3JxoNZB",We are true friends Im crying,0,890,"????????????,worldcup",????????????,Panama_1703,?? j a n i i e ??,,313,36
1013596337559007232,en,2018-07-02 01:32:53,Twitter for Android,88,White noise @weareoneEXO  @FIFAWorldCup #PowerByEXO #WorldCup #FIFAStadiumDJ #SuhoLeague,White noise,0,1,"PowerByEXO,WorldCup,FIFAStadiumDJ,SuhoLeague","EXO,FIFA World Cup ?","weareoneEXO,FIFAWorldCup",Kim Oso JongIn ??,,9,57
1013596337215074304,en,2018-07-02 01:32:53,Twitter for iPhone,67,RT @TaylorTwellman: Welcome Dear. #WorldCup https://t.co/qpSGzIv659,Welcome Dear,0,31,WorldCup,Taylor Twellman,TaylorTwellman,Mauricio Gonzalez,NJ/NYC,85,546
1013596336648646656,en,2018-07-02 01:32:53,Twitter for iPhone,101,"RT @Footy_JokesOG: Out of #WorldCup

Germany ?
Spain ?
Argentina ?
Portugal ? https://t.co/aPvw0YaUBG",Out of Germany Spain Argentina Portugal,0,1910,WorldCup,Footy Jokes,Footy_JokesOG,?????????????? ?,,21,212
1013596332928495617,en,2018-07-02 01:32:52,Twitter for Android,140,RT @RJRemedios: So wrong but... Hilarious none the same ???!!! @IrishRed11 @BenWebbLFC @LFCStanleyHouse @EvilGravy1 @MikeHassey_LFC @Shadow…,So wrong but Hilarious none the same,0,8,,"Rich R,Nigel Coady,Ben Webb,LFC Stanley House,Evil Gravy,Mike Hassey","RJRemedios,IrishRed11,BenWebbLFC,LFCStanleyHouse,EvilGravy1,MikeHassey_LFC",Tim Gilbert,Merseyside,1216,1748
1013596331498090497,en,2018-07-02 01:32:51,Twitter for Android,140,RT @eunicehuili: @RachelWeng3 @FIFAWorldCup @weareoneEXO Highly anticipating #POWER by #EXO to be played at the stadium.  @weareoneEXO @FIF…,Highly anticipating by to be played at the stadium,0,105,"POWER,EXO","Eunice,Rachel Weng,FIFA World Cup ?,EXO,EXO","eunicehuili,RachelWeng3,FIFAWorldCup,weareoneEXO,weareoneEXO",?,,266,226
1013596326892916736,en,2018-07-02 01:32:50,Twitter Web Client,140,"RT @Trumperland: #ESPRUS #WorldCup 
#SundayMorning #CanadaDay
Penalty Kick For America
Canada Cheats America In Trade
 https://t.co/UtgSLJQ…",Penalty Kick For America Canada Cheats America In Trade,0,686,"ESPRUS,WorldCup,SundayMorning,CanadaDay",AIIIIIIIIIIIIIIice??Unfiltered,Trumperland,Guy de Chaussee,,1363,1693
1013596324061761537,en,2018-07-02 01:32:50,Twitter Web Client,139,"RT @UEFAcom_de: #WorldCup Matchday ???? #WM2018
         
? = @1_Muslera_25 ??
? = @07RQuaresma ??
     
#URUPOR @Uruguay @selecaoportugal…",Matchday,0,1340,"WorldCup,WM2018,URUPOR","UEFA.com deutsch,Nando Muslera,Ricardo Quaresma,Selección Uruguaya,Portugal","UEFAcom_de,1_Muslera_25,07RQuaresma,Uruguay,selecaoportugal",?BE??KTA? A?I?I?,"Be?ikta?, ?stanbul",494,598
1013596323289825280,en,2018-07-02 01:32:49,Twitter for iPhone,64,RT @MisterHeartz: GG GN and GL #WorldCup https://t.co/3j3w9aMLcy,GG GN and GL,0,4369,WorldCup,HRK800 Serial No. 191 919 199,MisterHeartz,I,,420,611
1013596320416878592,en,2018-07-02 01:32:49,Twitter for Android,79,"@FIFAWorldCup Exo
Please play #POWERbyEXO
@weareoneEXO
#FIFAStadiumDJ #WorldCup",Exo Please play,0,0,"POWERbyEXO,FIFAStadiumDJ,WorldCup","FIFA World Cup ?,EXO","FIFAWorldCup,weareoneEXO",Carla Vasquez,,4,182
1013596318026141696,en,2018-07-02 01:32:48,Twitter Web Client,127,"Power power
We become stronger
Turn the music up now #LayLeague #PowerByEXO #WorldCup #FIFAStadiumDJ @FIFAWorldCup @weareoneEXO",Power power We become stronger Turn the music up now,0,2,"LayLeague,PowerByEXO,WorldCup,FIFAStadiumDJ","FIFA World Cup ?,EXO","FIFAWorldCup,weareoneEXO",Minseok el inmortal,Mexico,115,4
1013596317065465856,en,2018-07-02 01:32:48,Twitter for iPhone,140,RT @meseemajaswal: This is why we love football! Real life drama! Croatia through on pens...what a #Worldcup this has been! #CRODEN @FIFAWo…,This is why we love football Real life drama Croatia through on pens what this has been,0,112,"Worldcup,CRODEN",Seema Jaswal,meseemajaswal,Don,,105,237
1013596313101819904,en,2018-07-02 01:32:47,Twitter for Android,131,"RT @TotallyMUFC: Cantona destroying Neymar is my new favourite video ever. ??

#KingEric #Mufc #WorldCup 

 https://t.co/zdMm8gn6Rf",Cantona destroying Neymar is my new favourite video ever,0,501,"KingEric,Mufc,WorldCup",Totally Man Utd™,TotallyMUFC,Riz Ulala,"Rawang, Selangor",71,148
1013596312451809281,en,2018-07-02 01:32:47,Twitter for Android,139,"RT @Sporf: ??????? @England's route to #WorldCup Final:

Round of 16:
?? Colombia

Quarter-Finals
??Switzerland or ??Sweden 

Semi-Finals:…",route to Final Round of Colombia Quarter Finals Switzerland or Sweden Semi Finals,0,564,WorldCup,"SPORF,England","Sporf,England",Rob Tyler,Wirral,779,524
1013596309771567104,en,2018-07-02 01:32:46,Twitter for iPhone,139,"RT @Sporf: ? One of these teams are GUARANTEED to be in the #WorldCup Final:

?? Russia
?? Croatia
?? Denmark
?? Sweden
?? Switzerland 
??…",One of these teams are GUARANTEED to be in the Final Russia Croatia Denmark Sweden Switzerland,0,4296,WorldCup,SPORF,Sporf,Samba Boy,,2534,937
1013596309687799808,en,2018-07-02 01:32:46,Twitter for Android,140,"RT @AP_Sports: Host #RUS has made the quarterfinals at the #WorldCup, a shocking result for a team ranked 70th by FIFA @gdunbarap https://t…",Host has made the quarterfinals at the shocking result for team ranked th by FIFA,0,23,"RUS,WorldCup","AP Sports,Graham Dunbar","AP_Sports,gdunbarap",Alan,"Houston, TX",616,2450
1013596309477994496,en,2018-07-02 01:32:46,Twitter for Android,66,RT @TrollFootball: The #WorldCup of upsets https://t.co/lY4CU7fWYU,The of upsets,0,9727,WorldCup,Troll Football,TrollFootball,Mirza Aiman,"Kuala Lumpur, Wilayah Persekut",681,684
1013596308873986050,en,2018-07-02 01:32:46,Twitter for iPhone,95,"RT @ManUtd: Commiserations to @D_DeGea, as #ESP are knocked out of the #WorldCup by hosts #RUS.",Commiserations to as are knocked out of the by hosts,0,790,"ESP,WorldCup,RUS","Manchester United,David de Gea","ManUtd,D_DeGea",Tengku Azlan Shah TJ,"Bandar Shah Alam, Selangor",226,738
1013596308404305920,en,2018-07-02 01:32:46,Twitter Web Client,182,"Come on and play with me...
Chanyeol contesta: ""I know how to play""...??????
(Cancion- The Star)

Play #PowerByEXO #WorldCup #FIFAStadiumDJ #ChanyeolLeague @weareoneEXO @FIFAWorldCup",Come on and play with me Chanyeol contesta know how to play Cancion The Star Play,0,0,"PowerByEXO,WorldCup,FIFAStadiumDJ,ChanyeolLeague","EXO,FIFA World Cup ?","weareoneEXO,FIFAWorldCup",?constanza_kiss?,argentina,98,163
1013596306244362240,en,2018-07-02 01:32:45,Twitter for iPhone,54,Team of Destiny #CRO #WorldCup https://t.co/JSH9R0zb4x,Team of Destiny,0,0,"CRO,WorldCup",,,Matt Gibboni? ??,"Brookline, MA",206,513
1013596305627770881,en,2018-07-02 01:32:45,Twitter for iPhone,169,"#32Nations1City ??

Watch tomorrow’s #WorldCup action with #NYCFC &amp; @TelemundoSports at @rockcenternyc.

10am: #BRAMEX ????
2pm: #BELJPN ???? https://t.co/CysIbW9vC6",Watch tomorrow action with at am pm,4,1,"32Nations1City,WorldCup,NYCFC,BRAMEX,BELJPN","Telemundo Deportes,Rockefeller Center","TelemundoSports,rockcenternyc",New York City FC,New York City,389785,6290
1013596299822854147,en,2018-07-02 01:32:44,Twitter for Android,140,"RT @mclau1990: Tomorrow its my birthday, so please play this song in the final match #PowerByEXO #WorldCup #FIFAStadiumDJ #ChanyeolLeague @…",Tomorrow its my birthday so please play this song in the final match,0,2,"PowerByEXO,WorldCup,FIFAStadiumDJ,ChanyeolLeague",?constanza_kiss?,mclau1990,jas ?,,198,236
1013596297780080640,en,2018-07-02 01:32:43,Twitter for Android,64,RT @MisterHeartz: GG GN and GL #WorldCup https://t.co/3j3w9aMLcy,GG GN and GL,0,4369,WorldCup,HRK800 Serial No. 191 919 199,MisterHeartz,B.A.P Love you !!,,94,422
1013596297029398528,en,2018-07-02 01:32:43,Twitter for Android,140,"RT @EXOVotingSquad: @FIFAWorldCup Sports and Music are two of the main genre that unite the world regardless of language and race.

""Power""…",Sports and Music are two of the main genre that unite the world regardless of language and race Power,0,556,,"EXO Voting Squad,FIFA World Cup ?","EXOVotingSquad,FIFAWorldCup",EXOL IRAN,Islamic Republic of Iran,1573,27
1013596290867920896,en,2018-07-02 01:32:42,Mobile Web (M2),140,"RT @EXOVotingSquad: @FIFAWorldCup Sports and Music are two of the main genre that unite the world regardless of language and race.

""Power""…",Sports and Music are two of the main genre that unite the world regardless of language and race Power,0,556,,"EXO Voting Squad,FIFA World Cup ?","EXOVotingSquad,FIFAWorldCup",roses for exo,EXO Planet,493,129
1013596290284912641,en,2018-07-02 01:32:41,Twitter for Android,139,"RT @AnemixiR: Power in the FIFA WorldCup will be the best~ 
@weareoneEXO @FIFAWorldCup #PowerByEXO #WorldCup #FIFAStadiumDJ #ChanyeolLeague",Power in the FIFA WorldCup will be the best,0,6,"PowerByEXO,WorldCup,FIFAStadiumDJ,ChanyeolLeague","Ximena Rojas,EXO,FIFA World Cup ?","AnemixiR,weareoneEXO,FIFAWorldCup",jas ?,,198,236
1013596289337044992,en,2018-07-02 01:32:41,Twitter for Android,140,RT @Y_alex1D: Super lider hyung ?? ¡LO AMO!  @FIFAWorldCup play Power #PowerByEXO of @weareoneEXO #FIFAStadiumDJ #worldcup #KaiLeague https…,Super lider hyung LO AMO play Power of https,0,3,"PowerByEXO,FIFAStadiumDJ,worldcup,KaiLeague","Gabrielax1x.,FIFA World Cup ?,EXO","Y_alex1D,FIFAWorldCup,weareoneEXO",Isabel 7w7 ??,,62,91
1013596287885717504,en,2018-07-02 01:32:41,Twitter Lite,140,"RT @9GAGFootball: ?? Kasper Schmeichel vs Croatia:

? Saves penalty in Extra Time

? Saves 2 penalties in shootout.

? Still knocked out of…",Kasper Schmeichel vs Croatia Saves penalty in Extra Time Saves penalties in shootout Still knocked out of,0,15,,9GAG Football ?,9GAGFootball,Guess Who,Kurunegala/Colombo,2086,400
1013596285792731136,en,2018-07-02 01:32:40,Twitter for Android,140,"RT @SundayLeagueMCR: Only two goalkeepers in history have saved three penalties in a #WorldCup penalty shootout...

Ricardo for #POR agains…",Only two goalkeepers in history have saved three penalties in penalty shootout Ricardo for agains,0,222,"WorldCup,POR",This Is Football ???,SundayLeagueMCR,EvilX,BKK Thailand,43,139
1013596285784547328,en,2018-07-02 01:32:40,Twitter for Android,140,"RT @Budweiser: Yerry Mina heads Colombia to the top of the group, and onto the round of 16! Congrats to our Budweiser #ManoftheMatch. #SENC…",Yerry Mina heads Colombia to the top of the group and onto the round of Congrats to our Budweiser,0,1851,ManoftheMatch,Budweiser,Budweiser,Carlos  Covaleda,"Cesar, Colombia",323,308
1013596283905470464,en,2018-07-02 01:32:40,Twitter for iPhone,140,"RT @FootbaIIBattIes: What will be the result of #BELJPN? RT if you vote please!

#WorldCup? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ??…",What will be the result of RT if you vote please,0,10,"BELJPN,WorldCup",Football Battles,FootbaIIBattIes,Andrew Cunningham,,170,1267
1013596282319859712,en,2018-07-02 01:32:40,Twitter for iPhone,140,"RT @9GAGFootball: ?? Kasper Schmeichel vs Croatia:

? Saves penalty in Extra Time

? Saves 2 penalties in shootout.

? Still knocked out of…",Kasper Schmeichel vs Croatia Saves penalty in Extra Time Saves penalties in shootout Still knocked out of,0,15,,9GAG Football ?,9GAGFootball,Elaine Replogle,Oregon,1154,1791
1013596281153957888,en,2018-07-02 01:32:39,Twitter for Android,113,"RT @Footy_JokesOG: ""Yes, it's me. Tell De Gea his family has been released."" ?? #WorldCup https://t.co/AZSSP6SHuw",Yes its me Tell De Gea his family has been released,0,1477,WorldCup,Footy Jokes,Footy_JokesOG,Kotak R2,Bumi Arema,132,183
1013596278909890560,en,2018-07-02 01:32:39,Twitter Lite,139,"RT @BTSARMYNA: .@BTS_twt After 5 Years
1. Global Puma Ambassador
2. LG Mobile Ambassador
3. CocaCola WorldCup
4. Kookmin Bank
5. UNICEF
6.…",After Years Global Puma Ambassador LG Mobile Ambassador CocaCola WorldCup Kookmin Bank UNICEF,0,5146,,"???? & ???? ???? ™ ??,?????","BTSARMYNA,BTS_twt",???,,651,748
1013596268940050432,en,2018-07-02 01:32:36,Twitter for iPhone,124,"RT @MrFilmkritik: Germany: out

Argentina: out

Portugal: out

Spain: out

Brazil: *nervous laughter*
#WorldCup #ESPRUS #ESP",Germany out Argentina out Portugal out Spain out Brazil nervous laughter,0,2102,"WorldCup,ESPRUS,ESP",Denizcan Grimes,MrFilmkritik,cryptic sinner.,,4469,298
1013596263265198081,en,2018-07-02 01:32:35,Twitter for Android,124,"RT @BBCMOTD: The official hashtag for Russia v Croatia in the #WorldCup quarter-finals...

#RUSCRO ? https://t.co/NhK99CutKb",The official hashtag for Russia Croatia in the quarter finals,0,102,"WorldCup,RUSCRO",Match of the Day,BBCMOTD,?????,Same planet as you,397,312
1013596259293253633,en,2018-07-02 01:32:34,Twitter for iPhone,120,"RT @Squawka: Goals scored at the #WorldCup by club:

Huddersfield Town: 1
Bayern Munich: 0

???? https://t.co/rKQ2TzJo10",Goals scored at the by club Huddersfield Town Bayern Munich,0,731,WorldCup,Squawka Football,Squawka,ramiro,"Texas, USA",404,201
